,company,description,location,salary,title,hourly_salary,monthly_salary,annual_salary
366,"    Sqrrl Data, Inc.","
Sqrrl is looking for experienced data scientists who want to apply their skills to the challenges of building security analytics....","Cambridge, MA",,Data Scientist: Network Security Analytics,,,
367,    BNY Mellon,"
For over 230 years, the people of BNY Mellon have been at the forefront of finance, expanding the financial markets while supporting investors throughout the","Boston, MA",,Sr. Municipal Research Analyst - Standish,,,
368,"    Integrated Resources, Inc","
The candidate must be able to design, analyze and interpret SPR data and perform troubleshooting as needed....","Andover, MA",,Analytical Scientist,,,
369,    Vertex Pharmaceuticals,"
A proven track record in computational analysis of large “omics” data sets (e.g. PhD degree in human/statistical genetics, (cancer) genomics, or a related field...","Boston, MA 02110 (Central area)",,Research Scientist I,,,
370,    The MathWorks,"
Are you a Senior Data Scientist who likes looking at different types data sources and taking informed data-driven decisions ?...","Natick, MA",,Senior Data Scientist,,,
371,    Xenon Pharmaceuticals Inc.,"
Engage with Scientists in a matrix cross-functional team environment. Assist in the analysis of data and interpretation of results and recommend appropriate...","Boston, MA",,Research Scientist - Organic/Medicinal Chemistry,,,
372,    Princeton Consulting,They are looking to add brilliant Data Scientists to their team. This firm uses computer vision and other machine learning technologies to discover meaningful...,"Boston, MA",,Data Scientist,,,
373,    Harvard University,Assist CIL’s Senior Data Scientist in execution of challenge requirements. The Crowd Innovation Lab (CIL)/NASA Tournament Lab (NTL) at Harvard is looking for an...,"Cambridge, MA",,Post-Doctoral Fellow in Data Science,,,
374,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Boston, MA",,Data Scientist – Predictive Analytics,,,
375,    Philips,Clinical Informatics Scientist. Experience in health care data and communication standards (HL7; Experience with relevant data analytics/visualizationtools such...,"Cambridge, MA",,Clinical Informatics Scientist - 144761,,,
376,    CVS Health,Manager of Data Science & Innovation to join its Loyalty & Personalization team. This individual will drive workstreams developing business solutions using big...,"Boston, MA",,"Sr. Manager, Data Science & Innovation",,,
377,    Harvard University,"
Minimum 5 years’ experience with data analysis and computer programming. Will participate in writing research proposals and reports to funding agencies, writing...","Boston, MA",,Research Scientist – Synthetic Biology,,,
378,    Sanofi,"
Scientist, Vaccine Research for Infectious Disease-75017408-61614. PhD/MD scientist to develop nanoparticle-based vaccines and biotherapeutics....","Cambridge, MA",,"Scientist, Vaccine Research for Infectious Disease",,,
379,    Rangam Consultants Inc.,"
Must be able to design, analyze and interpret SPR data and perform troubleshooting as needed. Excellent writing skills, and the ability to document and...","Andover, MA",,Analytical Scientist,,,
380,    Aetna,"
Data Analytics Manager. Data Analytics Manager position will be responsible for partnering with the business to identify their challenges and potential value...","Boston, MA",,Senior Data Scientist,,,
381,    Liberty Mutual,"
In this role, you will collaborate closely with a team of data scientists and analysts. Perform all data preparation and exploratory data analysis steps,...","Boston, MA",112500.0,Principal Analyst\Asst. Director¸ Data Science,,,112500.0
382,    Deloitte,"
Experience working as a Data Scientist. Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources...","Boston, MA 02116 (South End area)",,Big Data Senior Consultant - Information Delivery,,,
383,    Jobcase,"
Description Do you want to help over 50 million people find jobs? Do you want to help support a social media platform that is dedicated to connecting job","Cambridge, MA 02139 (Area IV area)",,Data Scientist,,,
384,    Jobspring Partners,"
You’ll be analyzing medical data, claims data, and biometrics data and then building predictive models around this....","Boston, MA 02116 (South End area)",100000.0,Data Scientist,,,100000.0
385,    Celgene Corporation,"
Work with R&ED study teams to develop R&ED information management plans that outline data capture, data flow, data queries, manual checks, and data listings...","Cambridge, MA 02139 (Area IV area)",,"Sr. Data Scientist (Cambridge, MA)",,,
386,    Deloitte,"
Experience working as a Data Scientist. Perform data studies and data discovery routines for video, voice, weblog, sensor, machine and social media data sources...","Boston, MA 02116 (South End area)",,Big Data Manager - Information Delivery,,,
387,    Harvard University,Assist CIL’s Senior Data Scientist in execution of challenge requirements. The Crowd Innovation Lab (CIL)/NASA Tournament Lab (NTL) at Harvard is looking for an...,"Cambridge, MA",,Post-Doctoral Fellow in Data Science,,,
388,    Princeton Consulting,They are looking to add brilliant Data Scientists to their team. This firm uses computer vision and other machine learning technologies to discover meaningful...,"Boston, MA",,Data Scientist,,,
389,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Boston, MA",,Data Scientist – Predictive Analytics,,,
390,    Philips,Clinical Informatics Scientist. Experience in health care data and communication standards (HL7; Experience with relevant data analytics/visualizationtools such...,"Cambridge, MA",,Clinical Informatics Scientist - 144761,,,
391,    CVS Health,Manager of Data Science & Innovation to join its Loyalty & Personalization team. This individual will drive workstreams developing business solutions using big...,"Boston, MA",,"Sr. Manager, Data Science & Innovation",,,
392,    Wayfair,"
Data Scientist, Analytics. As the largest and fastest growing e-commerce technology company in the home space, Wayfair interacts with a large volume of product...","Boston, MA",,"Data Scientist, Algorithms",,,
393,    Harvard Pilgrim Health Care,"
The Senior Data Scientist is accountable for providing innovative solutions driven by exploratory data analysis from complex and high-dimensional datasets....","Wellesley, MA",,Senior Data Scientist,,,
394,    Vantiv,"
We're looking for exceptional data scientists to play a pivotal role in the research and development of data products, drive better and faster decision making...","Lowell, MA",,Data Scientist,,,
395,    Rad Gov INC,"
Data Scientist will collaborate with HEOR asset leads to help on study initiatives, protocol development, and statistical analysis planning....","Cambridge, MA",,Sr. Data Scientist,,,
396,    Acadian Asset,"
Serious interest in financial markets and experience working with large data sets. Analyst, Stock Selection Research....","Boston, MA",,"Analyst, Stock Selection Research",,,
397,    JSI,"
Census and health data). Conduct data cleaning, merging, and/or analysis; Analyze and report on collected quantitative and qualitative data....","Boston, MA 02210 (South Boston area)",,Senior Epidemiologist/Statistician,,,
398,    Eliza Corporation,"
Extract data from disparate data sources and migrate to our internal Datamart for processing. As a Data Scientist you will apply statistical modeling and...","Danvers, MA 01923",,Data Scientist,,,
399,    FDF Asset Management U.S.,"
We are currently looking for a research analyst to join our new office in Boston and work with the portfolio manager in the research of global markets. Salary","Boston, MA",,Research Analyst,,,
400,    Wayfair,"
Experienced as both a software engineer using big data sets and a data scientist, mining data sets. The mission of a Data Science analyst is to unlock deep...","Boston, MA 02116 (South End area)",,Director of Data Science,,,
401,    Planet Pharma,"
Experience with a wide range of advanced statistical methods, strong analytical capabilities and data explorations skills....","Cambridge, MA",,Biomarker Statistician,,,
402,    Princeton Consulting,They are looking to add brilliant Data Scientists to their team. This firm uses computer vision and other machine learning technologies to discover meaningful...,"Boston, MA",,Data Scientist,,,
403,    Harvard University,Assist CIL’s Senior Data Scientist in execution of challenge requirements. The Crowd Innovation Lab (CIL)/NASA Tournament Lab (NTL) at Harvard is looking for an...,"Cambridge, MA",,Post-Doctoral Fellow in Data Science,,,
404,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Boston, MA",,Data Scientist – Predictive Analytics,,,
405,    Harvard University,Assist CIL’s Senior Data Scientist in execution of challenge requirements. The Crowd Innovation Lab (CIL)/NASA Tournament Lab (NTL) at Harvard is looking for an...,"Cambridge, MA",,Post-Doctoral Fellow in Data Science,,,
406,    Philips,Clinical Informatics Scientist. Experience in health care data and communication standards (HL7; Experience with relevant data analytics/visualizationtools such...,"Cambridge, MA",,Clinical Informatics Scientist - 144761,,,
